data_set_name,data_set_id,n_splits,split_idx,dimensionality,feature_avg_correlation,feature_avg_kurtosis,feature_avg_mutual_information,feature_avg_skew,feature_noise,imbalance_ratio_in_hull,imbalance_ratio_out_hull,imbalance_ratio_train,imbalance_ratio_val,in_hull_ratio,intrinsic_dimensionality,intrinsic_dimensionality_over_n_samples,intrinsic_dimensionality_ratio,levene_pvalue,levene_stat,levene_success,model_name,n_classes,n_features,n_features_over_n_samples,n_samples,out_hull_ratio,random_state,sample_avg_distance,sample_std_distance,train_accuracy,train_f1,val_accuracy,val_accuracy_in_hull,val_accuracy_out_hull,val_f1,val_f1_in_hull,val_f1_out_hull
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,0,36,0.3115210800743524,832.1766967773438,0.06559952872716122,12.89408016204834,0.2777777777777778,-1.0,1.091503267973856,1.0931586608442503,1.091503267973856,0.0,26,0.008135168961201502,0.7222222222222222,0.5617495790260046,378.1217116602779,0.6944444444444444,LogisticRegression,2,36,88.77777777777777,3196,1.0,42,8.934818693439176,2.653802820889063,0.971835883171071,0.9718429450902262,0.971875,,0.971875,0.9718785764591953,,0.9718785764591953
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,0,36,0.3115210800743524,832.1766967773438,0.06559952872716122,12.89408016204834,0.2777777777777778,-1.0,1.091503267973856,1.0931586608442503,1.091503267973856,0.0,26,0.008135168961201502,0.7222222222222222,0.5617495790260046,378.1217116602779,0.6944444444444444,LogisticRegressionHT,2,36,88.77777777777777,3196,1.0,42,8.934818693439176,2.653802820889063,0.978442280945758,0.9784435760800423,0.984375,,0.984375,0.9843769869217752,,0.9843769869217752
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,0,36,0.3115210800743524,832.1766967773438,0.06559952872716122,12.89408016204834,0.2777777777777778,-1.0,1.091503267973856,1.0931586608442503,1.091503267973856,0.0,26,0.008135168961201502,0.7222222222222222,0.5617495790260046,378.1217116602779,0.6944444444444444,RandomForest,2,36,88.77777777777777,3196,1.0,42,8.934818693439176,2.653802820889063,1.0,1.0,0.984375,,0.984375,0.9843769869217752,,0.9843769869217752
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,0,36,0.3115210800743524,832.1766967773438,0.06559952872716122,12.89408016204834,0.2777777777777778,-1.0,1.091503267973856,1.0931586608442503,1.091503267973856,0.0,26,0.008135168961201502,0.7222222222222222,0.5617495790260046,378.1217116602779,0.6944444444444444,RandomForestHT,2,36,88.77777777777777,3196,1.0,42,8.934818693439176,2.653802820889063,1.0,1.0,0.984375,,0.984375,0.9843769869217752,,0.9843769869217752
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,0,36,0.3115210800743524,832.1766967773438,0.06559952872716122,12.89408016204834,0.2777777777777778,-1.0,1.091503267973856,1.0931586608442503,1.091503267973856,0.0,26,0.008135168961201502,0.7222222222222222,0.5617495790260046,378.1217116602779,0.6944444444444444,SVC,2,36,88.77777777777777,3196,1.0,42,8.934818693439176,2.653802820889063,0.9867872044506258,0.9867790003091099,0.965625,,0.965625,0.9655754396375013,,0.9655754396375013
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,0,36,0.3115210800743524,832.1766967773438,0.06559952872716122,12.89408016204834,0.2777777777777778,-1.0,1.091503267973856,1.0931586608442503,1.091503267973856,0.0,26,0.008135168961201502,0.7222222222222222,0.5617495790260046,378.1217116602779,0.6944444444444444,SVCHT,2,36,88.77777777777777,3196,1.0,42,8.934818693439176,2.653802820889063,0.9714881780250347,0.9714978414396439,0.946875,,0.946875,0.9468672008808416,,0.9468672008808416
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,1,36,0.31180230434418815,825.0103759765625,0.06628849276778247,13.02514362335205,0.2777777777777778,2.0,1.0855263157894737,1.0931586608442503,1.091503267973856,0.009375,26,0.008135168961201502,0.7222222222222222,0.6376471135930146,373.26513749439516,0.6944444444444444,LogisticRegression,2,36,88.77777777777777,3196,0.990625,42,8.936901736871704,2.659503523657871,0.9746175243393602,0.9746214803195489,0.975,1.0,0.9747634069400631,0.975,1.0,0.9747634069400631
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,1,36,0.31180230434418815,825.0103759765625,0.06628849276778247,13.02514362335205,0.2777777777777778,2.0,1.0855263157894737,1.0931586608442503,1.091503267973856,0.009375,26,0.008135168961201502,0.7222222222222222,0.6376471135930146,373.26513749439516,0.6944444444444444,LogisticRegressionHT,2,36,88.77777777777777,3196,0.990625,42,8.936901736871704,2.659503523657871,0.9773991655076495,0.9774001921026783,0.971875,1.0,0.9716088328075709,0.9718708710545634,1.0,0.9716048696561975
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,1,36,0.31180230434418815,825.0103759765625,0.06628849276778247,13.02514362335205,0.2777777777777778,2.0,1.0855263157894737,1.0931586608442503,1.091503267973856,0.009375,26,0.008135168961201502,0.7222222222222222,0.6376471135930146,373.26513749439516,0.6944444444444444,RandomForest,2,36,88.77777777777777,3196,0.990625,42,8.936901736871704,2.659503523657871,1.0,1.0,0.990625,1.0,0.9905362776025236,0.9906236236848545,1.0,0.9905349565520658
kr-vs-kp,3,results/kr-vs-kp/10-fold-cv,1,36,0.31180230434418815,825.0103759765625,0.06628849276778247,13.02514362335205,0.2777777777777778,2.0,1.0855263157894737,1.0931586608442503,1.091503267973856,0.009375,26,0.008135168961201502,0.7222222222222222,0.6376471135930146,373.26513749439516,0.6944444444444444,RandomForestHT,2,36,88.77777777777777,3196,0.990625,42,8.936901736871704,2.659503523657871,0.941933240611961,0.9418178413775328,0.953125,1.0,0.9526813880126183,0.953081358598183,1.0,0.9526388714142171
